"experiment_id","symbol","timeframe","horizon","start","end","indicator_set","atr_period","sl_mult","tp_mult","trail","sizing","atr_risk_pct","fixed_lot","commission_per_side","spread_points","slippage_points","max_positions","cooldown_bars","notes"
"S21856601430c5a18","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","14","2.99","2.5","none","FIXED_LOT",,"0.43","0","28","31","1","5",""
"S7d1e62330993ca48","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.76","2.02","none","FIXED_LOT",,"0.34","0","98","108","1","0",""
"S1831fcffb0d64ebf","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","20","2","3.1","none","ATR_RISK","0.15",,"0","85","71","1","0",""
"S913683d593cf871d","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","13","2.81","3.8","none","ATR_RISK","0.97",,"0","31","26","1","0",""
"S224d9aeb0151b075","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","16","1.67","1.75","none","ATR_RISK","0.71",,"0","117","73","2","0",""
"S934e3c7c7d6471ce","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","2.71","1.67","none","ATR_RISK","0.98",,"0","3","7","1","10",""
"S38e0e52838e4d0ac","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","19","2.68","3.02","none","ATR_RISK","0.66",,"0","22","15","1","0",""
"Sc4127e69a61a5fd7","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","17","1.48","2.07","none","FIXED_LOT",,"0.16","0","14","9","1","10",""
"S019527b94f6c590d","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","18","1.4","1.69","none","ATR_RISK","0.28",,"0","118","92","2","0",""
"Se6c139b5eca1989f","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","1.38",,"atr1.0","ATR_RISK","0.51",,"0","12","14","1","0",""
"Sf27dfacf64f900fd","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","11","1.24","3.3","none","ATR_RISK","0.98",,"0","24","17","2","10",""
"Scac0e026d89919cf","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","10","2.73","3.65","none","FIXED_LOT",,"0.06","0","35","40","2","0",""
"S1f4d88660e79fb22","US500Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","14","1.23",,"atr1.0","FIXED_LOT",,"0.22","0","2","5","1","0",""
"S030ecace77c13925","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","15","1.5","3.26","none","ATR_RISK","0.85",,"0","35","25","1","0",""
"Sbc7f339c2f98cfe7","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","16","1.21","1.37","none","ATR_RISK","0.57",,"0","8","10","1","0",""
"Scaecfaae2ca1ab6b","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","16","1.54","1.82","none","FIXED_LOT",,"0.35","0","4","14","1","10",""
"Seae74999c1cf93e7","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","2.13","2.66","none","FIXED_LOT",,"0.11","0","9","5","2","0",""
"S2d8855c19e646118","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","17","2.52","2.07","none","ATR_RISK","1",,"0","18","36","1","5",""
"S17d1444fc7a2be95","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","2.19","2.07","none","ATR_RISK","0.45",,"0","51","43","2","10",""
"S0af160cbbd784a0a","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","19","2.9","3.18","none","ATR_RISK","0.73",,"0","4","14","1","0",""
"Sc638bd0caacfc8bd","XAUZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","20","2.93","2.16","none","FIXED_LOT",,"0.12","0","10","22","2","10",""
"S36a80644aecbaba3","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","20","1.66","3.45","none","FIXED_LOT",,"0.28","0","43","56","1","0",""
"Sc7aed2954a003a16","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","19","1.85","1.7","none","ATR_RISK","0.24",,"0","7","14","1","10",""
"S602d9305cbef3b47","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","18","2.34","3.56","none","FIXED_LOT",,"0.27","0","41","37","2","10",""
"S53c2515337813b95","BTCX25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","1.74","3.08","none","ATR_RISK","0.1",,"0","93","56","1","5",""
"S7a56468a437a4d3f","US500Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","14","1.47",,"atr1.0","ATR_RISK","0.47",,"0","4","4","2","5",""
"S26ef42e38802eb32","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","14","1.87","2.2","none","ATR_RISK","0.52",,"0","8","25","1","0",""
"S0106ea6fc0303f77","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","2.62","3.13","none","ATR_RISK","0.99",,"0","25","7","1","0",""
"S70ec5af586078c6b","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","1.65","3.46","none","ATR_RISK","0.34",,"0","23","11","1","5",""
"S9291ca0c24a01c26","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","12","1.74","1.52","none","ATR_RISK","0.2",,"0","26","27","1","5",""
"S95a42648823a28f3","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","2.16","1.54","none","ATR_RISK","0.41",,"0","21","40","2","10",""
"S75ee20b56d788c65","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","19","2.4","3.92","none","ATR_RISK","0.51",,"0","19","7","2","5",""
"Sae47c20339200eac","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","21","2.28","2.08","none","ATR_RISK","0.46",,"0","33","35","1","0",""
"S239221b13e9e3c84","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","21","2.58","1.78","none","ATR_RISK","0.79",,"0","6","6","1","10",""
"S79f3333c9c0141d6","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","1.88","1.86","none","FIXED_LOT",,"0.05","0","6","12","1","5",""
"Sacd34eaf5a38545e","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.36",,"atr1.0","ATR_RISK","0.41",,"0","75","104","2","0",""
"Sbd0ab5c2f706f189","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","13","2.14","3.07","none","ATR_RISK","0.77",,"0","13","4","1","0",""
"S0dae46638d1978a4","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","2.97",,"atr1.0","ATR_RISK","0.63",,"0","2","8","1","0",""
"S9244ece402daac3e","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","19","2.11","2.23","none","ATR_RISK","0.62",,"0","15","25","1","5",""
"Sbd17ccbeffdf53aa","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","19","2.8","2.74","none","ATR_RISK","0.36",,"0","7","6","1","10",""
"S795eb6db5f6367f9","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","20","2.61","1.36","none","ATR_RISK","0.45",,"0","43","34","2","0",""
"Sef1b93824f8f573d","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","19","2.83","2.19","none","FIXED_LOT",,"0.27","0","8","5","2","0",""
"Sa9f13c0da49b6fdf","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","20","2.04","1.84","none","ATR_RISK","0.93",,"0","19","6","1","5",""
"S0d33716d234c926a","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","11","2.14",,"atr1.0","FIXED_LOT",,"0.34","0","39","51","1","0",""
"S664ce01b432b2307","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","1.31","1.84","none","ATR_RISK","0.59",,"0","50","26","1","0",""
"Sbec6ba2f468550bf","US100Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","17","1.96",,"atr1.0","ATR_RISK","0.17",,"0","17","38","2","0",""
"S8f8a4d3b0d8c1f2a","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","20","2.26","1.71","none","ATR_RISK","0.38",,"0","6","5","1","0",""
"S2da768de14e9c157","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","17","1.44","2.66","none","ATR_RISK","0.58",,"0","7","6","1","0",""
"S0cf824a13eccd43a","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","2.25",,"atr1.0","ATR_RISK","0.74",,"0","19","11","2","0",""
"S0ebfa37ae35e2aef","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","19","1.64","2.17","none","ATR_RISK","0.17",,"0","10","4","1","0",""
"S4a1bf3889ec2f407","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","21","2.77",,"atr1.0","ATR_RISK","0.59",,"0","17","12","1","0",""
"Sc9e5ce08e73e49c1","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","17","2.72","3.04","none","FIXED_LOT",,"0.22","0","5","9","1","5",""
"S9f2c6d60f7bb7807","US100Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","18","2.91","2.9","none","ATR_RISK","0.96",,"0","25","27","1","5",""
"Sdb37a48b2647d1ac","BTCX25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","1.89","2.42","none","FIXED_LOT",,"0.22","0","68","115","2","0",""
"S20dd953ef5d983fd","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","2.85",,"atr1.0","ATR_RISK","0.39",,"0","6","4","1","10",""
"S39e60f364bd0b395","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","15","2.83","3.55","none","ATR_RISK","0.17",,"0","31","34","1","5",""
"S7a1d6cdba02e3e46","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","21","2.84","3.89","none","FIXED_LOT",,"0.37","0","43","33","2","10",""
"S33268e7bffb503c7","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","1.56","3.23","none","FIXED_LOT",,"0.39","0","47","40","1","0",""
"Se11dd7f8012d1fb6","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","11","2.88","3.36","none","ATR_RISK","0.2",,"0","3","8","1","5",""
"S57696c7c126d1e8e","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","20","2.11","2.9","none","ATR_RISK","0.1",,"0","7","13","1","0",""
"S2c1ade59b2279d34","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","1.73","3.08","none","ATR_RISK","0.48",,"0","53","17","1","0",""
"S54fee6daeb391c33","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","1.95",,"atr1.0","ATR_RISK","0.57",,"0","23","16","2","10",""
"Sd1eeb3ebe78b73c2","US100Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","14","2.82","3.38","none","ATR_RISK","0.74",,"0","21","25","1","0",""
"S29d633d20a7ee4a1","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","12","2.22","3.74","none","ATR_RISK","0.28",,"0","75","73","1","0",""
"S8d511148b5e82375","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","18","2.57","1.28","none","ATR_RISK","0.15",,"0","12","3","1","0",""
"Sd0a2e198d2d6b35d","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","2.62","3.71","none","ATR_RISK","0.69",,"0","13","12","1","0",""
"Sbca82cafb34ba2ae","US100Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","10","1.82",,"atr1.0","FIXED_LOT",,"0.21","0","34","14","2","0",""
"S5a3bdae889afcd4a","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","20","2.47",,"atr1.0","ATR_RISK","0.29",,"0","12","21","1","0",""
"S027cf5d98a13b94b","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","18","1.47","1.93","none","ATR_RISK","0.47",,"0","33","36","1","5",""
"Sbbe33d3c96900564","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","12","1.51","1.84","none","ATR_RISK","0.63",,"0","9","22","1","0",""
"S7923b71dfb045466","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","1.65","2.22","none","ATR_RISK","0.49",,"0","10","5","1","0",""
"S91aa42a9aa340b3b","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","17","1.44","2.32","none","ATR_RISK","0.71",,"0","46","49","1","10",""
"S55b40492ac169a6e","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","10","2.23",,"atr1.0","ATR_RISK","0.68",,"0","7","15","1","0",""
"Sdac563eba3aa4d5b","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","14","2.27","3.33","none","ATR_RISK","0.97",,"0","34","21","1","10",""
"S70ccd778f599febd","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","13","1.68","3.62","none","ATR_RISK","0.44",,"0","7","7","1","0",""
"S3c4dd837c979090f","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","16","1.48","1.43","none","ATR_RISK","0.93",,"0","19","18","2","0",""
"S896f730b7088863e","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","20","1.42","3.12","none","ATR_RISK","0.56",,"0","9","7","1","0",""
"Sa5fea3c81c4e53a2","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","20","2.06","1.83","none","ATR_RISK","0.8",,"0","7","4","1","5",""
"S47a416a022cacdba","US500Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","2.81","2.33","none","ATR_RISK","0.7",,"0","7","3","1","10",""
"S6c2bc332fe80270c","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","15","2.11","1.72","none","ATR_RISK","0.58",,"0","12","25","1","0",""
"S53d5e435930d1d5e","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","1.72","2.61","none","ATR_RISK","0.56",,"0","7","6","1","5",""
"S453366881ea840d5","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","18","2.8",,"atr1.0","ATR_RISK","0.59",,"0","18","21","2","0",""
"S06fb7b5f5a191449","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","16","2.83",,"atr1.0","FIXED_LOT",,"0.07","0","30","22","2","0",""
"Sd201aa30baf522bb","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","21","2.02","1.57","none","ATR_RISK","0.21",,"0","54","28","1","0",""
"S33a08f1ee1136016","USOILZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","18","2.42","3.65","none","ATR_RISK","0.87",,"0","3","10","1","10",""
"Sda7a5ea6dfc42b59","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","13","2.94","1.77","none","ATR_RISK","0.26",,"0","26","30","1","0",""
"Sba0bf18a2f128969","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","11","1.84","1.2","none","ATR_RISK","0.17",,"0","17","22","1","10",""
"S7ac7eba84ea5c4b4","US30Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","18","2.08",,"atr1.0","ATR_RISK","0.6",,"0","25","22","1","5",""
"S41fde65baa5a38bd","USOILZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","16","2.38",,"atr1.0","ATR_RISK","0.39",,"0","10","6","1","0",""
"S73cb1a0cabc14d55","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","2.09","3.26","none","FIXED_LOT",,"0.5","0","117","71","1","0",""
"Sc07df5a96ea48cfd","XAUZ25.sim","H4","5y","2020-11-10","2025-11-10","N/A","18","2.16",,"atr1.0","FIXED_LOT",,"0.14","0","28","33","2","10",""
"S4bc105896328d2f0","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","13","1.22","3.52","none","ATR_RISK","0.77",,"0","15","13","1","0",""
"Saff36e18f00507b6","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","18","2.64","1.86","none","ATR_RISK","0.14",,"0","8","11","1","0",""
"Sd13bb0342b26090d","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","12","1.81","1.43","none","ATR_RISK","0.65",,"0","8","11","1","10",""
"Sf23b227a2733f3be","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","18","2.18",,"atr1.0","ATR_RISK","0.39",,"0","34","40","1","0",""
"Safaa5ce0388d2ae9","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","13","2.7","1.66","none","ATR_RISK","0.47",,"0","27","40","1","0",""
"S49630f157aa36b8e","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","11","2","3.43","none","ATR_RISK","0.83",,"0","28","38","1","0",""
"S6cb132bec45f8213","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","13","2.25","3.21","none","FIXED_LOT",,"0.4","0","47","33","2","5",""
"S9a60dc71e0d2da01","USOILZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","16","1.58",,"atr1.0","ATR_RISK","0.3",,"0","14","10","1","0",""
"S1c2a29de9e10e5e5","US30Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","11","2.56",,"atr1.0","ATR_RISK","0.34",,"0","16","19","2","10",""
"S23abff90aa2205ee","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","15","2.54","3.39","none","ATR_RISK","0.2",,"0","19","15","1","10",""
"S83ba7fea373baf47","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","16","1.35","3.01","none","ATR_RISK","0.17",,"0","27","21","2","5",""
"Sdd317823f2b5a691","US30Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","18","1.66",,"atr1.0","ATR_RISK","0.49",,"0","15","14","1","10",""
"Sbd442ea0bf71cc85","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","14","1.37","3.36","none","ATR_RISK","0.35",,"0","5","2","1","5",""
"Sc84d75e6a3a750d8","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","20","1.29","2.94","none","ATR_RISK","0.22",,"0","7","3","1","0",""
"Sdebdafbbec5546a0","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","15","2.59","2.24","none","ATR_RISK","0.65",,"0","6","8","1","10",""
"Sddfcbdaca65133ec","US100Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","14","2.08","3.4","none","ATR_RISK","0.83",,"0","15","36","1","0",""
"Sa8fee51e1bfad178","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","14","1.62","1.59","none","FIXED_LOT",,"0.48","0","23","33","2","5",""
"Sb3db1b41f8a7f6c5","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","20","1.87","1.68","none","ATR_RISK","0.13",,"0","11","14","2","0",""
"Saeae85827e8f02b2","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.46","3.69","none","ATR_RISK","0.54",,"0","55","26","1","0",""
"S7d248205bf81b34d","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","12","1.45","2.6","none","FIXED_LOT",,"0.16","0","27","38","2","10",""
"S4fbed3decfad66de","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","12","1.99",,"atr1.0","ATR_RISK","0.9",,"0","8","6","1","0",""
"S17b324e72faba3ec","US100Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","14","2.66","3.42","none","ATR_RISK","0.99",,"0","14","28","2","10",""
"S732e1d576c59278a","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.95","2.46","none","ATR_RISK","0.41",,"0","5","9","1","0",""
"Sb0b063c9f699c287","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","15","1.93","3.75","none","FIXED_LOT",,"0.43","0","6","5","1","0",""
"Sb72886ad8c4fdcfa","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","19","1.71","2.67","none","ATR_RISK","0.59",,"0","34","17","1","0",""
"Sa04cab790afe7528","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","21","2.8","2.19","none","ATR_RISK","0.9",,"0","80","105","1","5",""
"S6d4501e787da661e","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","10","2.37","1.96","none","FIXED_LOT",,"0.36","0","53","42","1","10",""
"S7d126d21d3c4cc12","BTCX25.sim","H1","3y","2022-11-10","2025-11-10","N/A","20","1.93","1.82","none","FIXED_LOT",,"0.1","0","20","32","2","10",""
"S647374d30727b96b","US30Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","2.13","2.14","none","ATR_RISK","0.15",,"0","18","14","1","0",""
"S522311e85044f6d2","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","2.23","2.44","none","FIXED_LOT",,"0.37","0","52","40","2","0",""
"Sf24728d9f4540083","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","17","2.8","1.72","none","FIXED_LOT",,"0.33","0","4","2","1","10",""
"S39fd384f477431d1","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","17","2.79","2.4","none","ATR_RISK","0.97",,"0","21","31","1","0",""
"Sc823f2fc249ffd37","XAUZ25.sim","H1","3y","2022-11-10","2025-11-10","N/A","14","1.46","2.19","none","ATR_RISK","0.26",,"0","13","48","1","5",""
"Sa3f46ef5746c2ce9","XAUZ25.sim","M30","5y","2020-11-10","2025-11-10","N/A","20","2.49","3.23","none","FIXED_LOT",,"0.43","0","23","38","1","10",""
"S9a7e59685e71d491","US30Z25.sim","H1","3y","2022-11-10","2025-11-10","N/A","15","1.28","2.78","none","ATR_RISK","0.29",,"0","20","25","1","0",""
"S89d1b0e1ebd80979","BTCX25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","1.41","1.78","none","ATR_RISK","0.85",,"0","33","117","1","0",""
"Sfc56e6eface970b1","USOILZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","19","1.52","2.16","none","ATR_RISK","0.28",,"0","13","8","2","0",""
"S76738c7327f50940","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","2.18","3.03","none","ATR_RISK","0.79",,"0","7","3","1","0",""
"S4848a3207563cd34","USOILZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","13","1.95","2.15","none","ATR_RISK","0.5",,"0","6","13","1","0",""
"Sb2a331463ec0e1a3","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","15","1.56",,"atr1.0","FIXED_LOT",,"0.09","0","47","51","2","0",""
"S428641c88957ddc2","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","21","1.51","2.38","none","ATR_RISK","0.13",,"0","28","35","1","10",""
"Se3312250bff94b03","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","15","2.85","2.65","none","FIXED_LOT",,"0.49","0","6","7","1","0",""
"Sc5763acd9c576665","XAUZ25.sim","M30","3y","2022-11-10","2025-11-10","N/A","10","2.39","3.9","none","FIXED_LOT",,"0.42","0","25","56","1","0",""
"Sed7929a807ae00b2","XAUZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","16","1.82","2.87","none","ATR_RISK","0.83",,"0","45","26","1","0",""
"S7a58f6236c148606","BTCX25.sim","H1","5y","2020-11-10","2025-11-10","N/A","17","1.29","2.11","none","FIXED_LOT",,"0.08","0","47","97","2","5",""
"Sad22c9a7ee39c377","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","16","1.41","3.66","none","ATR_RISK","0.98",,"0","5","14","1","0",""
"S1ecc0ed310d1bb20","US500Z25.sim","M30","3y","2022-11-10","2025-11-10","N/A","18","2.02","2.46","none","ATR_RISK","0.87",,"0","6","5","1","0",""
"Sc95eb70ab929748c","US100Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","17","1.34","2.79","none","ATR_RISK","0.49",,"0","15","27","1","0",""
"S8eb4e32a64cf1453","BTCX25.sim","H4","3y","2022-11-10","2025-11-10","N/A","18","1.51","1.72","none","FIXED_LOT",,"0.18","0","51","41","1","10",""
"Sae6930dc0ee49f02","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","11","2.6","2.16","none","FIXED_LOT",,"0.16","0","6","3","1","0",""
"Sdb5b439813493eea","XAUZ25.sim","H4","3y","2022-11-10","2025-11-10","N/A","21","2.68",,"atr1.0","ATR_RISK","0.89",,"0","35","46","1","0",""
"S98e8392d13195b74","US500Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","2.94","1.66","none","ATR_RISK","0.33",,"0","7","2","1","0",""
"S8f3fb51d9fd526e6","US500Z25.sim","H4","3y","2022-11-10","2025-11-10","N/A","18","2.22",,"atr1.0","ATR_RISK","0.39",,"0","2","8","1","0",""
"S43eafef45421264a","US500Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","20","2.89","3.47","none","FIXED_LOT",,"0.48","0","4","6","1","0",""
"S1284e54e6f46bf39","US100Z25.sim","H1","5y","2020-11-10","2025-11-10","N/A","11","2.68","3.51","none","ATR_RISK","0.65",,"0","22","15","1","0",""
"S06c3ce91e785c55a","USOILZ25.sim","H1","5y","2020-11-10","2025-11-10","N/A","20","1.85",,"atr1.0","FIXED_LOT",,"0.19","0","10","9","1","0",""
"S33140caa7e907b83","US100Z25.sim","H4","5y","2020-11-10","2025-11-10","N/A","15","1.87",,"atr1.0","ATR_RISK","0.63",,"0","19","18","1","0",""
"S1ecbbae786bc9daf","US30Z25.sim","M30","5y","2020-11-10","2025-11-10","N/A","15","2.61","1.45","none","FIXED_LOT",,"0.21","0","21","6","1","5",""
